rollout/ep_rew_mean,time/iterations,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,train/value_loss,train/entropy_loss,train/loss,train/policy_gradient_loss,train/n_updates,train/clip_range,train/explained_variance,train/approx_kl,train/clip_fraction,train/learning_rate
-90.93798881999999,38,890,87,77824,409.95,78.22718682289124,-0.873097363859415,49.0698356628418,-0.005177976271806983,370,0.2,0.7783232778310776,0.0062724366,0.066796875,0.0003
-91.89253315999999,39,885,90,79872,420.37,223.9283135652542,-0.9704212568700313,165.3017578125,-0.008469919631897938,380,0.2,0.46490079164505005,0.006255957,0.07763671875,0.0003
-88.20337222999999,40,864,94,81920,441.22,147.30105382204056,-1.0217131186276673,93.90328216552734,-0.007926645414408994,390,0.2,0.6435174345970154,0.008054201,0.08330078125,0.0003
-88.47093663999998,41,859,97,83968,454.34,81.36133685112,-0.9997937304899096,7.829749584197998,-0.006578300123510417,400,0.2,0.7475297749042511,0.009454906,0.088525390625,0.0003
-84.25079300999998,42,854,100,86016,468.56,85.22115251421928,-0.9781734272837639,39.1099739074707,-0.004834200558252633,410,0.2,0.6893353760242462,0.0042092633,0.04462890625,0.0003
-82.64621296,43,832,105,88064,484.67,110.8187704384327,-0.7943113667890429,67.24855041503906,-0.007467036935122451,420,0.2,0.7511802166700363,0.018995823,0.083740234375,0.0003
-79.95133754999999,44,826,108,90112,500.89,50.45628899633884,-1.0553158886730671,6.069465637207031,-0.006201399769634008,430,0.2,0.705138087272644,0.008346669,0.063671875,0.0003
-75.238829,45,820,112,92160,521.01,100.95658298432826,-1.0004564655944705,41.59480285644531,-0.006782804908652906,440,0.2,0.6333566904067993,0.01799534,0.150341796875,0.0003
-76.33718357,46,816,115,94208,536.11,73.46463116258383,-0.9768495040014387,5.5580830574035645,-0.00396878505780478,450,0.2,0.7579950988292694,0.0045764525,0.0375,0.0003
-72.38142445999999,47,803,119,96256,553.11,54.68659316599369,-0.9995178701356053,8.253798484802246,-0.006517394725960912,460,0.2,0.8393072783946991,0.0070351213,0.0845703125,0.0003
-69.25640485,48,792,124,98304,558.06,39.762192434072496,-0.8927311487495899,8.250123023986816,-0.00473258813508437,470,0.2,0.814220130443573,0.007113882,0.07490234375,0.0003
-65.86448225,49,787,127,100352,573.06,81.86724770963193,-0.9376954989507794,105.23294830322266,-0.004482144693247392,480,0.2,0.44325339794158936,0.0077708075,0.076513671875,0.0003
-64.57321439,50,785,130,102400,590.91,76.71504111438989,-0.9239552974700928,19.834209442138672,-0.005170086236466887,490,0.2,0.6456859111785889,0.008314276,0.09228515625,0.0003
-60.8905416,51,774,134,104448,607.03,93.25456932485103,-0.8516833184286952,37.686458587646484,-0.0013355637245695106,500,0.2,0.612947016954422,0.0024801767,0.028369140625,0.0003
-59.81935169999999,52,770,138,106496,621.75,90.92472268640995,-1.0079797515645623,45.653778076171875,-0.0034719607028819155,510,0.2,0.6064443290233612,0.008216206,0.068017578125,0.0003
-58.170740939999995,53,769,141,108544,638.52,74.11035785973073,-0.9666506510227919,5.453667640686035,-0.0027711988215742165,520,0.2,0.6477937698364258,0.009247244,0.06162109375,0.0003
-55.878995299999985,54,765,144,110592,658.07,122.60844211280346,-0.9527952445670962,85.15959930419922,-0.003536704875295982,530,0.2,0.6976737380027771,0.0082868375,0.055810546875,0.0003
-54.373304559999994,55,762,147,112640,674.33,87.63188583850861,-0.9010719854384661,49.363773345947266,-0.0036695022346975746,540,0.2,0.7631750851869583,0.019371826,0.10166015625,0.0003
-53.057439439999996,56,759,150,114688,684.72,40.58644609153271,-0.9030313730239868,4.697679042816162,-0.0035270121443318203,550,0.2,0.919851690530777,0.007136237,0.098486328125,0.0003
-48.39966129,57,751,155,116736,700.71,63.989685820043086,-0.8713108776137233,21.554059982299805,-0.003956669485705788,560,0.2,0.8221646845340729,0.008612957,0.08115234375,0.0003
-50.4116195,58,746,159,118784,700.71,40.098386804014446,-0.8029361059889197,3.306246042251587,-0.006718275025195908,570,0.2,0.8726698905229568,0.011434348,0.1302734375,0.0003
-46.315542560000004,59,744,162,120832,713.35,40.818817959725855,-0.7876908674836158,3.750579833984375,-0.012922586050262908,580,0.2,0.850301668047905,0.036938496,0.188134765625,0.0003
-43.969114499999996,60,744,165,122880,717.19,138.9383463203907,-0.6840433496981859,16.632423400878906,-0.0030076302329689495,590,0.2,0.5355000793933868,0.007575323,0.030224609375,0.0003
-45.26453783,61,742,168,124928,717.14,168.1560571938753,-0.9168249852955341,51.60055160522461,-0.0030909383232938124,600,0.2,0.4265526533126831,0.004461918,0.038232421875,0.0003
-42.31213212000001,62,740,171,126976,720.09,151.40989715754986,-0.8520210724323988,20.87391471862793,-0.0022840703197289257,610,0.2,0.6208984851837158,0.0034580666,0.025439453125,0.0003
-35.79154625,63,737,174,129024,734.7,163.3788085743785,-0.874357463978231,417.9904479980469,-0.002242517692502588,620,0.2,0.5531238913536072,0.003827122,0.027294921875,0.0003
-36.909703179999994,64,736,178,131072,741.23,185.2589239060879,-0.7624086678028107,56.25190353393555,-0.0018569533378467896,630,0.2,0.5147298276424408,0.003431195,0.0255859375,0.0003
-31.70310014,65,735,180,133120,735.79,114.74767249971629,-0.8371316161006689,10.258039474487305,-0.0025711554852023257,640,0.2,0.6787283420562744,0.006955866,0.080908203125,0.0003
-27.03655661,66,735,183,135168,742.52,183.91337582170962,-0.7870112478733062,10.809504508972168,-0.00413654323638184,650,0.2,0.3942500948905945,0.0075897276,0.04755859375,0.0003
-25.39154111,67,732,187,137216,755.38,221.85436590611934,-0.876761046051979,95.58587646484375,-0.0032605757740384435,660,0.2,0.30714285373687744,0.006056624,0.019921875,0.0003
-22.129292489999997,68,732,190,139264,756.79,33.81964318230748,-0.7807683294638992,3.874432325363159,-0.003139306068624137,670,0.2,0.7325033247470856,0.0070916507,0.117236328125,0.0003
-18.415863079999998,69,732,192,141312,762.64,189.80708468258382,-0.8328055664896965,22.573001861572266,-0.0022632539294136222,680,0.2,0.4519498944282532,0.0050983685,0.0203125,0.0003
-13.38457861,70,731,196,143360,761.28,157.93894976079463,-0.8766162395477295,66.0611801147461,-0.003634741306086653,690,0.2,0.6409737169742584,0.009958381,0.0841796875,0.0003
-12.90937398,71,729,199,145408,756.09,138.6421441987157,-0.8129040298983454,24.529569625854492,-0.002456014297422371,700,0.2,0.31230777502059937,0.0055221855,0.0623046875,0.0003
-9.418279989999998,72,729,202,147456,759.82,139.27943921983243,-0.7984094621613622,25.86589241027832,-0.0032802540314150973,710,0.2,0.41932570934295654,0.0049098153,0.06494140625,0.0003
-4.0700324,73,726,205,149504,763.03,173.3590098708868,-0.917058414965868,135.41831970214844,-0.0035215564057580195,720,0.2,0.3250264525413513,0.0063400543,0.06240234375,0.0003
-2.2543838700000007,74,727,208,151552,757.34,189.97326788902282,-0.8306858636438846,27.511384963989258,-0.0021948601854091974,730,0.2,0.22566837072372437,0.005170257,0.060400390625,0.0003
4.195057169999999,75,726,211,153600,764.72,138.74362616240978,-0.8423929460346699,23.304889678955078,-0.0032555710306041872,740,0.2,0.47162020206451416,0.008210166,0.0833984375,0.0003
6.136283229999999,76,726,214,155648,765.43,103.78084264844657,-0.7910431573167443,8.359086036682129,-0.0029236558148113545,750,0.2,0.35226255655288696,0.0052884575,0.035009765625,0.0003
10.108124549999998,77,725,217,157696,766.77,241.58229516148566,-0.8044420801103115,267.9592590332031,-0.004509827696165303,760,0.2,0.2890602946281433,0.0041697714,0.02822265625,0.0003
13.857481749999994,78,724,220,159744,760.97,119.69180029034615,-0.8208932323381305,39.00510787963867,-0.004438844289325061,770,0.2,0.4636033773422241,0.0058869775,0.054736328125,0.0003
7.815956029999996,79,725,222,161792,749.37,130.85000232458114,-0.8035632733255624,102.41404724121094,-0.004145724222325953,780,0.2,0.5836668610572815,0.00789169,0.076904296875,0.0003
7.649453839999996,80,722,226,163840,748.78,226.10205538868905,-0.8240879515185953,86.01910400390625,-0.0027643490298942196,790,0.2,0.4289777874946594,0.00404225,0.03046875,0.0003
10.77809006,81,722,229,165888,735.33,121.67739011347294,-0.8595705276355148,34.408599853515625,-0.004107703850604594,800,0.2,0.6163932979106903,0.0096191,0.083056640625,0.0003
12.40653391,82,723,232,167936,724.73,185.25433763861656,-0.8316949525848031,211.30433654785156,-0.002564773325138958,810,0.2,0.32703620195388794,0.0036982014,0.03203125,0.0003
13.57078317,83,719,236,169984,719.86,165.546024389565,-0.7731192169710994,29.52097511291504,-0.0010130467511771713,820,0.2,0.44296813011169434,0.003617147,0.027685546875,0.0003
12.337038110000003,84,718,239,172032,713.8,71.74997475892306,-0.852688231319189,55.6487922668457,-0.0029605909763631643,830,0.2,0.7244262993335724,0.00612372,0.075830078125,0.0003
18.616730870000005,85,717,242,174080,708.25,101.10185595452785,-0.8189550384879112,77.32239532470703,-0.004096085552009754,840,0.2,0.6950044333934784,0.0054193665,0.07607421875,0.0003
21.904739650000007,86,716,245,176128,697.92,103.0040809109807,-0.8471444623544813,38.96918487548828,-0.0009260263628675603,850,0.2,0.4783913493156433,0.003289821,0.020654296875,0.0003
26.164651230000008,87,714,249,178176,700.5,86.959697856009,-0.8148514237254858,77.887939453125,-0.000717443753092084,860,0.2,0.48915040493011475,0.0073969765,0.0634765625,0.0003
24.22111966,88,712,253,180224,695.86,108.82532261610031,-0.7455758474767208,37.174957275390625,-0.0022459243762568805,870,0.2,0.633012592792511,0.0045917137,0.049609375,0.0003
24.923224680000004,89,713,255,182272,693.6,96.25631698817014,-0.7992671672254801,7.980968952178955,-0.003233219232788542,880,0.2,0.5502743124961853,0.0058672084,0.064013671875,0.0003
28.98734374,90,712,258,184320,687.48,197.0970110923052,-0.7124286741018295,15.773358345031738,-0.001961168252455536,890,0.2,0.47404348850250244,0.0036885794,0.031982421875,0.0003
30.666104559999994,91,712,261,186368,678.18,96.45921664237976,-0.8184475483372807,15.963545799255371,-0.0019396494171814993,900,0.2,0.544421911239624,0.0057832384,0.08564453125,0.0003
29.145239059999998,92,713,263,188416,661.3,83.99568917006255,-0.8575283505022526,4.330672264099121,-0.0024381975483265704,910,0.2,0.7906775623559952,0.0073587094,0.074951171875,0.0003
33.338584000000004,93,714,266,190464,654.84,279.82349068522456,-0.7477039858698845,381.32452392578125,-0.0007607278763316572,920,0.2,0.3682500720024109,0.0039800107,0.030517578125,0.0003
37.957750909999994,94,714,269,192512,657.99,103.49362668395042,-0.7839663069695234,40.32744598388672,0.001161909968504915,930,0.2,0.5913490355014801,0.0037819273,0.02373046875,0.0003
34.03511191,95,715,271,194560,654.63,98.79698068499565,-0.6875495985150337,20.715166091918945,-0.0011285224012681284,940,0.2,0.6489954888820648,0.006821446,0.069580078125,0.0003
35.66784104,96,715,274,196608,650.32,260.4359392315149,-0.6862441645935178,242.16629028320312,-0.00014821574877714737,950,0.2,0.48744070529937744,0.0040374664,0.027734375,0.0003
34.48067351,97,716,277,198656,654.41,205.79238070845605,-0.855296546779573,49.5368766784668,-0.0013603312319901307,960,0.2,0.5406801700592041,0.0074095223,0.058544921875,0.0003
37.437555259999996,98,717,279,200704,643.58,83.3696836128831,-0.8247843315824867,5.0653791427612305,-0.0042876096034888175,970,0.2,0.8014777153730392,0.011295935,0.102001953125,0.0003
37.36964496,99,717,282,202752,631.3,165.02316420227288,-0.7907040348276496,71.99794006347656,-0.0024296861887705746,980,0.2,0.6060959696769714,0.009939477,0.065380859375,0.0003
37.94113555,100,717,285,204800,623.85,241.36287639439107,-0.7740444345399737,27.12046241760254,-0.00117968906997703,990,0.2,0.552118569612503,0.0031761737,0.022900390625,0.0003
33.801683260000004,101,718,287,206848,610.17,135.49461301118134,-0.7652944251894951,29.961225509643555,-0.0003574979833501857,1000,0.2,0.6603171825408936,0.0053551225,0.047412109375,0.0003
35.682395500000005,102,719,290,208896,606.28,320.67076418995856,-0.7833884846419096,37.703269958496094,-0.0007122605929907877,1010,0.2,0.5604469776153564,0.0025966435,0.00927734375,0.0003
35.07093525,103,719,293,210944,604.66,86.64761067479849,-0.8368562232702971,29.146272659301758,-0.0021217321846052073,1020,0.2,0.7364340722560883,0.0043398812,0.062109375,0.0003
37.957997289999994,104,720,295,212992,601.93,166.55166459381581,-0.7511617381125688,25.370107650756836,-0.0019654870109661717,1030,0.2,0.6637714505195618,0.007046953,0.071435546875,0.0003
40.10135154,105,720,298,215040,604.43,139.85555877685547,-0.769306810759008,60.801116943359375,-0.0026078255374159197,1040,0.2,0.33288151025772095,0.0066861734,0.029541015625,0.0003
40.43510818,106,720,301,217088,604.13,95.69892434924841,-0.7052423300221562,32.782283782958984,0.00046584639349021015,1050,0.2,0.6481986343860626,0.004084314,0.0498046875,0.0003
40.382874820000005,107,720,304,219136,604.59,85.97170326560736,-0.5811018186621368,4.708614349365234,-0.002583046312793158,1060,0.2,0.6874234676361084,0.0054507693,0.06875,0.0003
43.14754924000001,108,720,307,221184,600.9,72.12299750596284,-0.7670448057353496,24.073348999023438,-0.0009048658532265109,1070,0.2,0.7361514270305634,0.0039328425,0.052587890625,0.0003
47.080217080000004,109,721,309,223232,595.79,150.3242131561041,-0.777841629460454,63.929744720458984,-0.002849396145757055,1080,0.2,0.6558822095394135,0.0029374608,0.031201171875,0.0003
44.61511399000001,110,721,312,225280,595.66,122.7086373642087,-0.8188340317457914,16.64617919921875,-0.003604353783885017,1090,0.2,0.7269615232944489,0.008354171,0.10859375,0.0003
45.879746340000004,111,722,314,227328,593.1,227.80321379303933,-0.7307200973853469,24.506189346313477,-0.0019218218003516085,1100,0.2,0.4042990803718567,0.005540359,0.062744140625,0.0003
44.484602900000006,112,723,317,229376,579.94,170.7831129744649,-0.7782347599044442,104.73213958740234,-0.002644858202256728,1110,0.2,0.6616454422473907,0.0053957338,0.065380859375,0.0003
45.72108514000001,113,724,319,231424,577.54,205.38808054029943,-0.6798229230567813,84.653076171875,-0.002480753588315565,1120,0.2,0.40372300148010254,0.008288804,0.061474609375,0.0003
43.402166539999996,114,724,322,233472,574.81,128.90782843828202,-0.7757525216788054,128.07818603515625,-0.0017563958965183702,1130,0.2,0.6139297187328339,0.0043885354,0.0650390625,0.0003
42.81160889999999,115,725,324,235520,567.85,144.52031808197498,-0.7247550953179598,55.12651062011719,-0.0020618374444893563,1140,0.2,0.6999097764492035,0.0049561267,0.062109375,0.0003
46.009046239999996,116,724,327,237568,564.93,121.96993106603622,-0.8598160892724991,57.33251953125,-0.0021348508504161145,1150,0.2,0.7849933803081512,0.0051103323,0.05947265625,0.0003
47.46329497,117,724,330,239616,562.32,169.2828819513321,-0.7325995033606887,77.90767669677734,-0.003134168362885248,1160,0.2,0.6555067598819733,0.006276622,0.050244140625,0.0003
47.80492528999999,118,725,333,241664,559.19,74.18186046034097,-0.6944451609626412,22.959814071655273,-0.0013454889398417436,1170,0.2,0.7523926794528961,0.008769283,0.0431640625,0.0003
45.932996110000005,119,725,335,243712,561.55,84.84141133576631,-0.7559184782207012,16.38874626159668,-0.0025737821219081526,1180,0.2,0.725719541311264,0.004275252,0.047607421875,0.0003
43.66395187000001,120,725,338,245760,567.54,198.28613325953484,-0.8051382742822171,7.545614719390869,-0.0034109786407498176,1190,0.2,0.6411839425563812,0.0061986684,0.054052734375,0.0003
44.90407358,121,724,341,247808,571.67,115.46373795866967,-0.6314789793454111,34.515628814697266,-0.0017359330769977533,1200,0.2,0.6696968078613281,0.004822734,0.0392578125,0.0003
42.03283782999999,122,725,344,249856,568.4,114.0833636417985,-0.7606637446209789,14.50171947479248,-0.001713070026016794,1210,0.2,0.7558223456144333,0.0063070147,0.060498046875,0.0003
43.70196197,123,725,347,251904,567.79,169.69481480419637,-0.7442765161395073,38.68867492675781,-0.0020613452474208317,1220,0.2,0.5634072124958038,0.003265205,0.020458984375,0.0003
-282.712494,1,798,2,2048,577.0,180.12218666821718,-0.8004026440903544,111.3827133178711,-0.0027711124581401235,1230,0.2,0.6269141435623169,0.003103857,0.039013671875,0.0003
-379.81999116666674,2,809,5,4096,618.5,113.05866628289223,-0.8016156397759915,43.06270980834961,-0.0022784684682847,1240,0.2,0.7492693364620209,0.0048128753,0.076318359375,0.0003
-404.6631055555556,3,775,7,6144,638.6666666666666,155.7766557186842,-0.7908453341573477,14.23659896850586,-0.004719402877526591,1250,0.2,0.6745041906833649,0.010771362,0.1205078125,0.0003
-406.868186,4,764,10,8192,642.5,146.86131245195867,-0.7957123186439276,46.71986770629883,-0.005471685111842817,1260,0.2,0.7939343601465225,0.011814141,0.16103515625,0.0003
-401.232573,5,760,13,10240,623.375,209.57831120491028,-0.6495361538603902,63.815067291259766,-0.0008797497859632131,1270,0.2,0.6950390934944153,0.0049056895,0.03759765625,0.0003
-391.2499394,6,763,16,12288,594.75,216.87918991446494,-0.7498293517157435,163.7361602783203,-0.0026998253728379496,1280,0.2,0.6600765287876129,0.004917767,0.03408203125,0.0003
-393.00224084,7,775,18,14336,570.96,156.83337132930757,-0.7669912874698639,6.833502769470215,-0.0037251781115628544,1290,0.2,0.7823178172111511,0.0058254832,0.05458984375,0.0003
-388.49245696551725,8,771,21,16384,560.9655172413793,316.58964372873305,-0.7879788255318999,97.82569122314453,-0.003266784218249086,1300,0.2,0.5965094864368439,0.005140325,0.034423828125,0.0003
-385.3816812121213,9,777,23,18432,558.4848484848485,194.57404126524926,-0.710954711958766,24.0548038482666,-0.003017906498280354,1310,0.2,0.7284224629402161,0.0054845614,0.039306640625,0.0003
-384.4333479722223,10,776,26,20480,555.7222222222222,224.1745367884636,-0.7591830434277653,70.11811828613281,-0.0007981491457030643,1320,0.2,0.5112662613391876,0.0057725897,0.030224609375,0.0003
-389.1953718780488,11,784,28,22528,545.560975609756,173.5490676164627,-0.7667571084573865,45.547000885009766,-0.001886621025914792,1330,0.2,0.8014446198940277,0.007321166,0.062548828125,0.0003
-384.83092988636366,12,780,31,24576,550.0,215.17411836981773,-0.7892405102029443,60.830570220947266,-0.00406104278517887,1340,0.2,0.7476910054683685,0.003865117,0.0404296875,0.0003
-388.05663719148936,13,783,33,26624,562.531914893617,144.5390640974045,-0.6942214004695415,35.2877197265625,-0.0019435659858572762,1350,0.2,0.9056488946080208,0.006385804,0.056201171875,0.0003
-392.6545758627451,14,786,36,28672,560.8235294117648,108.51046894192696,-0.6111015062779188,20.26728057861328,-0.0009535728844639379,1360,0.2,0.8631079643964767,0.008634126,0.05029296875,0.0003
-405.3392750925926,15,790,38,30720,566.2407407407408,169.4468065023422,-0.7612056199461221,58.59088134765625,-0.0011470163477497407,1370,0.2,0.6972546279430389,0.0040542977,0.02470703125,0.0003
-402.20242757142853,16,773,42,32768,572.5178571428571,149.1405205398798,-0.8161552581936121,20.668460845947266,-0.002209654374382808,1380,0.2,0.4047865867614746,0.011943452,0.066845703125,0.0003
-407.7642717288135,17,768,45,34816,580.457627118644,154.21743313670157,-0.7640245757997036,52.23448944091797,-0.0026631297110725426,1390,0.2,0.8027754575014114,0.0072050155,0.078857421875,0.0003
-406.6286243174603,18,770,47,36864,579.6984126984127,85.47233099937439,-0.635407950822264,22.750831604003906,-0.0005691245198249817,1400,0.2,0.7046355605125427,0.010191873,0.079248046875,0.0003
-407.7974057313433,19,769,50,38912,577.2388059701492,143.22431116104127,-0.7826093897223473,17.378173828125,-0.005168649471306708,1410,0.2,0.8057455271482468,0.0058781607,0.069140625,0.0003
-400.98167499999994,20,766,53,40960,570.5492957746479,145.59704685211182,-0.7743334904313087,31.632827758789062,-0.0023997785272513285,1420,0.2,0.7825249880552292,0.0067199506,0.058203125,0.0003
-406.3599960405405,21,757,56,43008,575.2027027027027,155.14819806814194,-0.7860464457422495,26.02362060546875,-0.005047459824345424,1430,0.2,0.8400168269872665,0.00519822,0.0869140625,0.0003
-402.47942344871797,22,758,59,45056,575.2307692307693,89.43461222350598,-0.8234834492206573,22.25058364868164,-0.0008171305089490488,1440,0.2,0.8778929263353348,0.00276947,0.05986328125,0.0003
-406.38887893749995,23,748,62,47104,585.825,138.69470668435096,-0.6523996295407415,148.7250213623047,-0.002904152851260733,1450,0.2,0.9353886768221855,0.005133259,0.046484375,0.0003
-408.12076640476187,24,749,65,49152,580.8809523809524,71.76525069028139,-0.7142590003088116,3.426471710205078,-0.0050688745715888215,1460,0.2,0.9265493303537369,0.00925842,0.1248046875,0.0003
-400.03807917977525,25,749,68,51200,574.7078651685393,116.83045797348022,-0.828681855276227,49.12129211425781,-0.005345122043945594,1470,0.2,0.863894522190094,0.0072679836,0.085693359375,0.0003
-401.06666053763433,26,753,70,53248,567.8924731182796,184.57713650465013,-0.7151583107188344,33.53549575805664,-0.002418497651524376,1480,0.2,0.8742979466915131,0.003136571,0.019580078125,0.0003
-400.69513291836734,27,754,73,55296,563.295918367347,114.19613391160965,-0.8308798113837839,32.0336799621582,-0.000979747253586538,1490,0.2,0.8490904867649078,0.007142924,0.056689453125,0.0003
